;base_text;output
2974;black: ['soul', 'genius', 'center'], tan: ['switch', 'ray', 'unicorn', 'mount', 'code', 'march', 'light', 'revolution', 'stock', 'grace', 'cast', 'slip', 'fair'], targets: ['beat'];pain
2975;black: ['soul', 'genius', 'center'], tan: ['switch', 'ray', 'unicorn', 'mount', 'code', 'march', 'light', 'revolution', 'stock', 'grace', 'cast', 'slip', 'fair'], targets: ['centaur'];round
2976;black: ['soul', 'genius', 'center'], tan: ['switch', 'ray', 'unicorn', 'mount', 'code', 'march', 'light', 'revolution', 'stock', 'grace', 'cast', 'slip', 'fair'], targets: ['strike'];work
2977;black: ['soul', 'genius', 'center'], tan: ['switch', 'ray', 'unicorn', 'mount', 'code', 'march', 'light', 'revolution', 'stock', 'grace', 'cast', 'slip', 'fair'], targets: ['lap'];computer
2978;black: ['soul', 'genius', 'center'], tan: ['switch', 'ray', 'unicorn', 'mount', 'code', 'march', 'light', 'revolution', 'stock', 'grace', 'cast', 'slip', 'fair'], targets: ['roulette'];casino
2979;black: ['light', 'roulette', 'center'], tan: ['centaur', 'unicorn', 'mount', 'well', 'revolution', 'stock', 'grace', 'beat', 'genius', 'cast', 'slip', 'row', 'ninja'], targets: ['trip'];nature
2980;black: ['light', 'roulette', 'center'], tan: ['centaur', 'unicorn', 'mount', 'well', 'revolution', 'stock', 'grace', 'beat', 'genius', 'cast', 'slip', 'row', 'ninja'], targets: ['code'];program
2981;black: ['light', 'roulette', 'center'], tan: ['centaur', 'unicorn', 'mount', 'well', 'revolution', 'stock', 'grace', 'beat', 'genius', 'cast', 'slip', 'row', 'ninja'], targets: ['soul'];soulmate
2982;black: ['light', 'roulette', 'center'], tan: ['centaur', 'unicorn', 'mount', 'well', 'revolution', 'stock', 'grace', 'beat', 'genius', 'cast', 'slip', 'row', 'ninja'], targets: ['march'];month
2983;black: ['light', 'roulette', 'center'], tan: ['centaur', 'unicorn', 'mount', 'well', 'revolution', 'stock', 'grace', 'beat', 'genius', 'cast', 'slip', 'row', 'ninja'], targets: ['switch'];power
2984;black: ['light', 'roulette', 'center'], tan: ['centaur', 'unicorn', 'mount', 'well', 'revolution', 'stock', 'grace', 'beat', 'genius', 'cast', 'slip', 'row', 'ninja'], targets: ['ray'];array
2985;black: ['light', 'roulette', 'center'], tan: ['centaur', 'unicorn', 'mount', 'well', 'revolution', 'stock', 'grace', 'beat', 'genius', 'cast', 'slip', 'row', 'ninja'], targets: ['fair'];affair
2986;black: ['degree', 'charge', 'drop'], tan: ['club', 'draft', 'link', 'wake', 'state', 'part', 'disease', 'alien', 'poison', 'change', 'opera', 'pitch', 'luck'], targets: ['fighter'];boxing
2987;black: ['degree', 'charge', 'drop'], tan: ['club', 'draft', 'link', 'wake', 'state', 'part', 'disease', 'alien', 'poison', 'change', 'opera', 'pitch', 'luck'], targets: ['trip'];travel
2988;black: ['degree', 'charge', 'drop'], tan: ['club', 'draft', 'link', 'wake', 'state', 'part', 'disease', 'alien', 'poison', 'change', 'opera', 'pitch', 'luck'], targets: ['death'];murder
2989;black: ['degree', 'charge', 'drop'], tan: ['club', 'draft', 'link', 'wake', 'state', 'part', 'disease', 'alien', 'poison', 'change', 'opera', 'pitch', 'luck'], targets: ['slip'];down
2990;black: ['degree', 'charge', 'drop'], tan: ['club', 'draft', 'link', 'wake', 'state', 'part', 'disease', 'alien', 'poison', 'change', 'opera', 'pitch', 'luck'], targets: ['angel'];rigth
2991;black: ['degree', 'charge', 'drop'], tan: ['club', 'draft', 'link', 'wake', 'state', 'part', 'disease', 'alien', 'poison', 'change', 'opera', 'pitch', 'luck'], targets: ['row'];column
2992;black: ['degree', 'charge', 'drop'], tan: ['club', 'draft', 'link', 'wake', 'state', 'part', 'disease', 'alien', 'poison', 'change', 'opera', 'pitch', 'luck'], targets: ['point'];target
2993;black: ['degree', 'death', 'change'], tan: ['fighter', 'trip', 'draft', 'link', 'slip', 'wake', 'angel', 'part', 'row', 'alien', 'drop', 'poison', 'luck'], targets: ['club'];night
2994;black: ['degree', 'death', 'change'], tan: ['fighter', 'trip', 'draft', 'link', 'slip', 'wake', 'angel', 'part', 'row', 'alien', 'drop', 'poison', 'luck'], targets: ['charge'];battery
2995;black: ['degree', 'death', 'change'], tan: ['fighter', 'trip', 'draft', 'link', 'slip', 'wake', 'angel', 'part', 'row', 'alien', 'drop', 'poison', 'luck'], targets: ['state'];election
2996;black: ['degree', 'death', 'change'], tan: ['fighter', 'trip', 'draft', 'link', 'slip', 'wake', 'angel', 'part', 'row', 'alien', 'drop', 'poison', 'luck'], targets: ['revolution'];war
2997;black: ['degree', 'death', 'change'], tan: ['fighter', 'trip', 'draft', 'link', 'slip', 'wake', 'angel', 'part', 'row', 'alien', 'drop', 'poison', 'luck'], targets: ['disease'];corona
2998;black: ['degree', 'death', 'change'], tan: ['fighter', 'trip', 'draft', 'link', 'slip', 'wake', 'angel', 'part', 'row', 'alien', 'drop', 'poison', 'luck'], targets: ['spell'];mistake
2999;black: ['degree', 'death', 'change'], tan: ['fighter', 'trip', 'draft', 'link', 'slip', 'wake', 'angel', 'part', 'row', 'alien', 'drop', 'poison', 'luck'], targets: ['opera'];mini
3000;black: ['degree', 'death', 'change'], tan: ['fighter', 'trip', 'draft', 'link', 'slip', 'wake', 'angel', 'part', 'row', 'alien', 'drop', 'poison', 'luck'], targets: ['pitch'];golf
3001;black: ['figure', 'sound', 'force'], tan: ['time', 'millionaire', 'switch', 'beat', 'center', 'change', 'point', 'embassy', 'opera', 'war', 'light', 'alien', 'mount'], targets: ['vacuum'];space
3002;black: ['figure', 'sound', 'force'], tan: ['time', 'millionaire', 'switch', 'beat', 'center', 'change', 'point', 'embassy', 'opera', 'war', 'light', 'mount'], targets: ['unicorn'];horse
3003;black: ['figure', 'sound', 'force'], tan: ['time', 'millionaire', 'switch', 'beat', 'center', 'change', 'point', 'embassy', 'opera', 'war', 'light', 'mount'], targets: ['unicorn'];horse
3004;black: ['figure', 'sound', 'force'], tan: ['time', 'millionaire', 'switch', 'beat', 'center', 'change', 'point', 'embassy', 'opera', 'war', 'light', 'mount'], targets: ['pitch'];throw
3005;black: ['figure', 'sound', 'force'], tan: ['time', 'millionaire', 'switch', 'beat', 'center', 'change', 'point', 'embassy', 'opera', 'war', 'light', 'mount'], targets: ['vacuum'];empty
3006;black: ['figure', 'sound', 'force'], tan: ['time', 'millionaire', 'switch', 'beat', 'center', 'change', 'point', 'embassy', 'opera', 'war', 'light', 'mount'], targets: ['row'];line
3007;black: ['figure', 'sound', 'force'], tan: ['time', 'millionaire', 'switch', 'beat', 'center', 'change', 'point', 'embassy', 'opera', 'war', 'light', 'mount'], targets: ['fall'];drop
3008;black: ['figure', 'sound', 'force'], tan: ['time', 'millionaire', 'switch', 'beat', 'center', 'change', 'point', 'embassy', 'opera', 'war', 'light', 'mount'], targets: ['trip'];tour
3009;black: ['figure', 'sound', 'force'], tan: ['time', 'millionaire', 'switch', 'beat', 'center', 'change', 'point', 'embassy', 'opera', 'war', 'light', 'mount'], targets: ['soul'];spirit
3010;black: ['millionaire', 'figure', 'trip'], tan: ['centaur', 'pitch', 'time', 'center', 'change', 'unicorn', 'force', 'fall', 'embassy', 'soul', 'war', 'light', 'mount'], targets: ['alien'];extraterrestrial
3011;black: ['millionaire', 'figure', 'trip'], tan: ['centaur', 'pitch', 'time', 'center', 'change', 'unicorn', 'force', 'fall', 'embassy', 'soul', 'war', 'light', 'mount'], targets: ['opera'];theater
3012;black: ['millionaire', 'figure', 'trip'], tan: ['centaur', 'pitch', 'time', 'center', 'change', 'unicorn', 'force', 'fall', 'embassy', 'soul', 'war', 'light', 'mount'], targets: ['switch'];nintendo
3013;black: ['millionaire', 'figure', 'trip'], tan: ['centaur', 'pitch', 'time', 'center', 'change', 'unicorn', 'force', 'fall', 'embassy', 'soul', 'war', 'light', 'mount'], targets: ['beat', 'sound'];music
3014;black: ['millionaire', 'figure', 'trip'], tan: ['centaur', 'pitch', 'time', 'center', 'change', 'unicorn', 'force', 'fall', 'embassy', 'soul', 'war', 'light', 'mount'], targets: ['field'];farm
3015;black: ['millionaire', 'figure', 'trip'], tan: ['centaur', 'pitch', 'time', 'center', 'change', 'unicorn', 'force', 'fall', 'embassy', 'soul', 'war', 'light', 'mount'], targets: ['sound'];music
3016;black: ['millionaire', 'figure', 'trip'], tan: ['centaur', 'pitch', 'time', 'center', 'change', 'unicorn', 'force', 'fall', 'embassy', 'soul', 'war', 'light', 'mount'], targets: ['point'];dot
3017;black: ['millionaire', 'figure', 'trip'], tan: ['centaur', 'pitch', 'time', 'change', 'unicorn', 'force', 'fall', 'embassy', 'soul', 'war', 'light', 'mount'], targets: ['point'];spot
3018;black: ['mount', 'undertaker', 'pitch'], tan: ['boom', 'fighter', 'novel', 'row', 'stock', 'green', 'genius', 'superhero', 'capital', 'round', 'spring', 'cast', 'pass'], targets: ['ghost', 'day'];night
3019;black: ['mount', 'undertaker', 'pitch'], tan: ['boom', 'fighter', 'novel', 'row', 'stock', 'green', 'genius', 'superhero', 'capital', 'round', 'spring', 'cast', 'pass'], targets: ['opera'];sing
3020;black: ['mount', 'undertaker', 'pitch'], tan: ['boom', 'fighter', 'novel', 'row', 'stock', 'green', 'genius', 'superhero', 'capital', 'round', 'spring', 'cast', 'pass'], targets: ['strike', 'ghost', 'mine'];scary
3021;black: ['mount', 'undertaker', 'pitch'], tan: ['boom', 'novel', 'row', 'stock', 'green', 'genius', 'superhero', 'capital', 'round', 'spring', 'cast', 'pass'], targets: ['center'];middle
3022;black: ['mount', 'undertaker', 'pitch'], tan: ['boom', 'novel', 'row', 'stock', 'green', 'genius', 'superhero', 'capital', 'round', 'spring', 'cast', 'pass'], targets: ['wake'];morning
3023;black: ['mount', 'undertaker', 'pitch'], tan: ['boom', 'novel', 'row', 'stock', 'green', 'genius', 'superhero', 'capital', 'round', 'spring', 'cast', 'pass'], targets: ['strike'];hit
3024;black: ['mount', 'undertaker', 'pitch'], tan: ['boom', 'novel', 'row', 'stock', 'green', 'genius', 'superhero', 'capital', 'round', 'spring', 'cast', 'pass'], targets: ['lap'];race
3025;black: ['mount', 'undertaker', 'pitch'], tan: ['boom', 'novel', 'row', 'stock', 'green', 'genius', 'superhero', 'capital', 'round', 'spring', 'cast', 'pass'], targets: ['mine'];own
3026;black: ['boom', 'ghost', 'pitch'], tan: ['fighter', 'center', 'stock', 'mount', 'genius', 'superhero', 'round', 'cast', 'wake', 'day', 'lap', 'strike', 'pass'], targets: ['scientist'];inventions
3027;black: ['boom', 'ghost', 'pitch'], tan: ['fighter', 'center', 'stock', 'mount', 'genius', 'superhero', 'round', 'cast', 'wake', 'day', 'lap', 'strike', 'pass'], targets: ['novel'];read
3028;black: ['boom', 'ghost', 'pitch'], tan: ['fighter', 'center', 'stock', 'mount', 'genius', 'superhero', 'round', 'cast', 'wake', 'day', 'lap', 'strike', 'pass'], targets: ['undertaker', 'row'];wrestling
3029;black: ['boom', 'ghost', 'pitch'], tan: ['fighter', 'center', 'stock', 'mount', 'genius', 'round', 'cast', 'wake', 'day', 'lap', 'strike', 'pass'], targets: ['green'];grass
3030;black: ['boom', 'ghost', 'pitch'], tan: ['fighter', 'center', 'stock', 'mount', 'genius', 'round', 'cast', 'wake', 'day', 'lap', 'strike', 'pass'], targets: ['undertaker'];wwe
3031;black: ['boom', 'ghost', 'pitch'], tan: ['fighter', 'center', 'stock', 'mount', 'genius', 'round', 'cast', 'wake', 'day', 'lap', 'strike', 'pass'], targets: ['green'];grass
3032;black: ['boom', 'ghost', 'pitch'], tan: ['fighter', 'center', 'stock', 'mount', 'genius', 'round', 'cast', 'wake', 'day', 'lap', 'strike', 'pass'], targets: ['capital'];business
3033;black: ['boom', 'ghost', 'pitch'], tan: ['fighter', 'center', 'mount', 'genius', 'round', 'cast', 'wake', 'day', 'lap', 'strike', 'pass'], targets: ['capital'];busness
3034;black: ['green', 'agent', 'genius'], tan: ['embassy', 'revolution', 'slip', 'space', 'field', 'state', 'charge', 'day', 'centaur', 'alien', 'wake', 'ray', 'stock'], targets: ['opera'];music
3035;black: ['green', 'agent', 'genius'], tan: ['embassy', 'revolution', 'slip', 'space', 'field', 'state', 'charge', 'day', 'centaur', 'alien', 'wake', 'ray', 'stock'], targets: ['millionaire'];money
3036;black: ['green', 'agent', 'genius'], tan: ['embassy', 'revolution', 'slip', 'space', 'field', 'state', 'charge', 'day', 'centaur', 'alien', 'wake', 'ray', 'stock'], targets: ['code'];programmer
3037;black: ['green', 'agent', 'genius'], tan: ['embassy', 'revolution', 'slip', 'space', 'field', 'state', 'charge', 'day', 'centaur', 'alien', 'wake', 'ray', 'stock'], targets: ['opera'];singer
3038;black: ['green', 'agent', 'genius'], tan: ['embassy', 'revolution', 'slip', 'space', 'field', 'state', 'charge', 'day', 'centaur', 'alien', 'wake', 'ray', 'stock'], targets: ['time'];clock
3039;black: ['green', 'agent', 'genius'], tan: ['embassy', 'revolution', 'slip', 'space', 'field', 'state', 'charge', 'day', 'centaur', 'alien', 'wake', 'ray', 'stock'], targets: ['pass'];skip
3040;black: ['embassy', 'green', 'opera'], tan: ['space', 'field', 'agent', 'state', 'charge', 'day', 'code', 'centaur', 'club', 'spot', 'wake', 'pass', 'millionaire'], targets: ['revolution'];1776
3041;black: ['embassy', 'green', 'opera'], tan: ['space', 'field', 'agent', 'state', 'charge', 'day', 'code', 'centaur', 'club', 'spot', 'wake', 'pass', 'millionaire'], targets: ['genius'];iq
3042;black: ['embassy', 'green', 'opera'], tan: ['space', 'field', 'agent', 'state', 'charge', 'day', 'code', 'centaur', 'club', 'spot', 'wake', 'pass', 'millionaire'], targets: ['alien'];outerspace
3043;black: ['embassy', 'green', 'opera'], tan: ['space', 'field', 'agent', 'state', 'charge', 'day', 'code', 'centaur', 'club', 'spot', 'wake', 'pass', 'millionaire'], targets: ['slip'];fall
3044;black: ['embassy', 'green', 'opera'], tan: ['space', 'field', 'agent', 'state', 'charge', 'day', 'code', 'centaur', 'club', 'spot', 'wake', 'pass', 'millionaire'], targets: ['switch'];change
3045;black: ['embassy', 'green', 'opera'], tan: ['space', 'field', 'agent', 'state', 'charge', 'day', 'code', 'centaur', 'club', 'spot', 'wake', 'pass', 'millionaire'], targets: ['ray'];ultraviolet
3046;black: ['embassy', 'green', 'opera'], tan: ['space', 'field', 'agent', 'state', 'charge', 'day', 'code', 'centaur', 'club', 'spot', 'wake', 'pass', 'millionaire'], targets: ['stock'];broth
3047;black: ['boom', 'king', 'novel'], tan: ['green', 'scientist', 'bond', 'link', 'angel', 'undertaker', 'centaur', 'plot', 'light', 'soul', 'field', 'cast', 'time'], targets: ['ninja', 'fighter', 'force'];blade
3048;black: ['boom', 'king', 'novel'], tan: ['green', 'scientist', 'bond', 'link', 'angel', 'centaur', 'plot', 'light', 'soul', 'field', 'cast', 'time'], targets: ['disease'];sickness
3049;black: ['boom', 'king', 'novel'], tan: ['green', 'scientist', 'bond', 'link', 'angel', 'centaur', 'plot', 'light', 'soul', 'field', 'cast', 'time'], targets: ['cover'];blanket
3050;black: ['boom', 'king', 'novel'], tan: ['green', 'scientist', 'bond', 'link', 'angel', 'centaur', 'plot', 'light', 'soul', 'field', 'cast', 'time'], targets: ['mine'];trap
3051;black: ['boom', 'king', 'novel'], tan: ['green', 'scientist', 'bond', 'link', 'angel', 'centaur', 'plot', 'light', 'soul', 'field', 'cast', 'time'], targets: ['fighter'];gladiator
3052;black: ['boom', 'king', 'novel'], tan: ['green', 'scientist', 'bond', 'link', 'angel', 'centaur', 'plot', 'light', 'soul', 'field', 'cast', 'time'], targets: ['tag'];playground
3053;black: ['pass', 'king', 'cast'], tan: ['bond', 'link', 'undertaker', 'date', 'cover', 'light', 'soul', 'tag', 'mine', 'field', 'time', 'disease', 'novel'], targets: ['centaur'];manhorse
3054;black: ['pass', 'king', 'cast'], tan: ['bond', 'link', 'undertaker', 'date', 'cover', 'light', 'soul', 'tag', 'mine', 'field', 'time', 'disease', 'novel'], targets: ['boom', 'fighter'];kamakaze
3055;black: ['pass', 'king', 'cast'], tan: ['bond', 'link', 'undertaker', 'date', 'cover', 'light', 'soul', 'tag', 'mine', 'field', 'time', 'disease', 'novel'], targets: ['plot'];storyline
3056;black: ['pass', 'king', 'cast'], tan: ['bond', 'link', 'undertaker', 'date', 'cover', 'light', 'soul', 'tag', 'mine', 'field', 'time', 'disease', 'novel'], targets: ['green', 'fighter'];hulk.
3057;black: ['pass', 'king', 'cast'], tan: ['bond', 'link', 'undertaker', 'date', 'cover', 'light', 'soul', 'tag', 'mine', 'field', 'time', 'disease', 'novel'], targets: ['angel'];guardian
3058;black: ['pass', 'king', 'cast'], tan: ['bond', 'link', 'undertaker', 'date', 'cover', 'light', 'soul', 'tag', 'mine', 'field', 'time', 'disease', 'novel'], targets: ['force'];strength
3059;black: ['boom', 'angel', 'field'], tan: ['plot', 'figure', 'lead', 'grace', 'pitch', 'beat', 'cycle', 'millionaire', 'alien', 'king', 'spell', 'agent', 'match'], targets: ['light'];dark
3060;black: ['boom', 'angel', 'field'], tan: ['plot', 'figure', 'lead', 'grace', 'pitch', 'beat', 'cycle', 'millionaire', 'alien', 'king', 'spell', 'agent', 'match'], targets: ['vacuum'];immonility
3061;black: ['boom', 'angel', 'field'], tan: ['plot', 'figure', 'lead', 'grace', 'pitch', 'beat', 'cycle', 'millionaire', 'alien', 'king', 'spell', 'agent', 'match'], targets: ['slip'];bank
3062;black: ['boom', 'angel', 'field'], tan: ['plot', 'figure', 'lead', 'grace', 'pitch', 'beat', 'cycle', 'millionaire', 'alien', 'king', 'spell', 'agent', 'match'], targets: ['sub'];instrument
3063;black: ['boom', 'angel', 'field'], tan: ['plot', 'figure', 'lead', 'grace', 'pitch', 'beat', 'cycle', 'millionaire', 'alien', 'king', 'spell', 'agent', 'match'], targets: ['revolution'];january
3064;black: ['boom', 'angel', 'field'], tan: ['plot', 'figure', 'lead', 'grace', 'pitch', 'beat', 'cycle', 'millionaire', 'alien', 'king', 'spell', 'agent', 'match'], targets: ['genius'];brain
3065;black: ['boom', 'angel', 'field'], tan: ['plot', 'figure', 'lead', 'grace', 'pitch', 'beat', 'cycle', 'millionaire', 'alien', 'king', 'spell', 'agent', 'match'], targets: ['centaur'];stalin
3066;black: ['boom', 'angel', 'field'], tan: ['plot', 'figure', 'lead', 'grace', 'pitch', 'beat', 'cycle', 'millionaire', 'alien', 'king', 'spell', 'agent', 'match'], targets: ['roulette'];chicken65
3067;black: ['king', 'roulette', 'field'], tan: ['plot', 'vacuum', 'boom', 'figure', 'revolution', 'centaur', 'grace', 'light', 'pitch', 'beat', 'millionaire', 'alien', 'slip'], targets: ['cycle'];vehicle
