;base_text;output
4146;remaining: ['fair', 'center', 'conductor', 'scientist', 'light', 'vacuum', 'racket', 'millionaire', 'alien', 'mount', 'draft', 'roulette', 'life', 'witch', 'round', 'undertaker', 'sub', 'leprechaun', 'capital', 'fall', 'point', 'superhero'], hint: middle;center
4147;remaining: ['fair', 'conductor', 'scientist', 'light', 'vacuum', 'racket', 'millionaire', 'alien', 'mount', 'draft', 'roulette', 'life', 'witch', 'round', 'undertaker', 'sub', 'leprechaun', 'capital', 'fall', 'point', 'superhero'], hint: famous;superhero
4148;remaining: ['fair', 'spot', 'center', 'novel', 'conductor', 'scientist', 'light', 'vacuum', 'racket', 'millionaire', 'alien', 'mount', 'draft', 'roulette', 'life', 'witch', 'round', 'undertaker', 'sub', 'leprechaun', 'capital', 'fall', 'point', 'tag', 'superhero'], hint: map;point
4149;remaining: ['fair', 'spot', 'center', 'novel', 'conductor', 'scientist', 'light', 'vacuum', 'racket', 'millionaire', 'alien', 'mount', 'draft', 'roulette', 'life', 'witch', 'round', 'undertaker', 'sub', 'leprechaun', 'capital', 'fall', 'tag', 'superhero'], hint: hill;mount
4150;remaining: ['fair', 'spot', 'center', 'novel', 'conductor', 'scientist', 'light', 'vacuum', 'racket', 'millionaire', 'alien', 'draft', 'roulette', 'life', 'witch', 'round', 'undertaker', 'sub', 'leprechaun', 'capital', 'fall', 'tag', 'superhero'], hint: earth;round
4151;remaining: ['fair', 'spot', 'center', 'novel', 'conductor', 'scientist', 'light', 'vacuum', 'racket', 'millionaire', 'alien', 'draft', 'roulette', 'life', 'witch', 'undertaker', 'sub', 'leprechaun', 'capital', 'fall', 'tag', 'superhero'], hint: bus;conductor
4152;remaining: ['fair', 'spot', 'center', 'novel', 'scientist', 'light', 'vacuum', 'racket', 'millionaire', 'alien', 'draft', 'roulette', 'life', 'witch', 'undertaker', 'sub', 'leprechaun', 'capital', 'fall', 'tag', 'superhero'], hint: goods;fair
4153;remaining: ['lead', 'wind', 'beat', 'soul', 'agent', 'state', 'press', 'date', 'check', 'mount', 'alien', 'mammoth', 'well', 'roulette', 'ghost', 'round', 'row', 'undertaker', 'leprechaun', 'day', 'revolution', 'ray', 'cycle', 'tag', 'superhero'], hint: news;press
4154;remaining: ['lead', 'wind', 'beat', 'soul', 'agent', 'state', 'date', 'check', 'mount', 'alien', 'mammoth', 'well', 'roulette', 'ghost', 'round', 'row', 'undertaker', 'leprechaun', 'day', 'revolution', 'ray', 'cycle', 'tag', 'superhero'], hint: enjoyable;day
4155;remaining: ['lead', 'wind', 'beat', 'soul', 'agent', 'state', 'date', 'check', 'mount', 'alien', 'mammoth', 'well', 'roulette', 'ghost', 'round', 'row', 'undertaker', 'leprechaun', 'revolution', 'ray', 'cycle', 'tag', 'superhero'], hint: city;mammoth
4156;remaining: ['lead', 'wind', 'beat', 'soul', 'agent', 'state', 'date', 'check', 'mount', 'alien', 'well', 'roulette', 'ghost', 'round', 'row', 'undertaker', 'leprechaun', 'revolution', 'ray', 'cycle', 'tag', 'superhero'], hint: sound;beat
4157;remaining: ['lead', 'wind', 'soul', 'agent', 'state', 'date', 'check', 'mount', 'alien', 'well', 'roulette', 'ghost', 'round', 'row', 'undertaker', 'leprechaun', 'revolution', 'ray', 'cycle', 'tag', 'superhero'], hint: ptatling;cycle
4158;remaining: ['lead', 'wind', 'soul', 'agent', 'state', 'date', 'check', 'mount', 'alien', 'well', 'roulette', 'ghost', 'round', 'row', 'undertaker', 'leprechaun', 'revolution', 'ray', 'tag', 'superhero'], hint: country;
4159;remaining: ['lead', 'wind', 'beat', 'soul', 'agent', 'state', 'press', 'date', 'check', 'mount', 'alien', 'mammoth', 'well', 'roulette', 'ghost', 'round', 'row', 'undertaker', 'leprechaun', 'day', 'revolution', 'ray', 'cycle', 'tag', 'superhero'], hint: gellss;ghost
4160;remaining: ['lead', 'wind', 'beat', 'soul', 'agent', 'state', 'press', 'date', 'check', 'mount', 'alien', 'mammoth', 'well', 'roulette', 'round', 'row', 'undertaker', 'leprechaun', 'day', 'revolution', 'ray', 'cycle', 'tag', 'superhero'], hint: highestpick;mount
4161;remaining: ['lead', 'wind', 'beat', 'soul', 'agent', 'state', 'press', 'date', 'check', 'alien', 'mammoth', 'well', 'roulette', 'round', 'row', 'undertaker', 'leprechaun', 'day', 'revolution', 'ray', 'cycle', 'tag', 'superhero'], hint: reperstative;lead
4162;remaining: ['wind', 'beat', 'soul', 'agent', 'state', 'press', 'date', 'check', 'alien', 'mammoth', 'well', 'roulette', 'round', 'row', 'undertaker', 'leprechaun', 'day', 'revolution', 'ray', 'cycle', 'tag', 'superhero'], hint: yamaha;ray
4163;remaining: ['wind', 'beat', 'soul', 'agent', 'state', 'press', 'date', 'check', 'alien', 'mammoth', 'well', 'roulette', 'round', 'row', 'undertaker', 'leprechaun', 'day', 'revolution', 'cycle', 'tag', 'superhero'], hint: bank;agent
4164;remaining: ['trip', 'death', 'war', 'cast', 'charge', 'march', 'racket', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'degree', 'stock', 'roulette', 'contract', 'ghost', 'opera', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: crew;cast
4165;remaining: ['trip', 'death', 'war', 'charge', 'march', 'racket', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'degree', 'stock', 'roulette', 'contract', 'ghost', 'opera', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: mobile;charge
4166;remaining: ['trip', 'death', 'war', 'march', 'racket', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'degree', 'stock', 'roulette', 'contract', 'ghost', 'opera', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: died;death
4167;remaining: ['trip', 'war', 'march', 'racket', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'degree', 'stock', 'roulette', 'contract', 'ghost', 'opera', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: top;lap
4168;remaining: ['trip', 'war', 'march', 'racket', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'degree', 'stock', 'roulette', 'contract', 'ghost', 'opera', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: agreement;contract
4169;remaining: ['trip', 'death', 'war', 'cast', 'charge', 'march', 'racket', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'degree', 'stock', 'roulette', 'contract', 'ghost', 'opera', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: isro;racket
4170;remaining: ['trip', 'death', 'war', 'cast', 'charge', 'march', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'degree', 'stock', 'roulette', 'contract', 'ghost', 'opera', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: browser;opera
4171;remaining: ['trip', 'death', 'war', 'cast', 'charge', 'march', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'degree', 'stock', 'roulette', 'contract', 'ghost', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: adventure;trip
4172;remaining: ['death', 'war', 'cast', 'charge', 'march', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'degree', 'stock', 'roulette', 'contract', 'ghost', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: bachelor;degree
4173;remaining: ['death', 'war', 'cast', 'charge', 'march', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'stock', 'roulette', 'contract', 'ghost', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: fight;war
4174;remaining: ['death', 'cast', 'charge', 'march', 'state', 'figure', 'millionaire', 'mammoth', 'plot', 'well', 'stock', 'roulette', 'contract', 'ghost', 'lap', 'capital', 'revolution', 'fall', 'grace', 'tag'], hint: month;
4175;remaining: ['force', 'death', 'match', 'charge', 'novel', 'comic', 'drop', 'air', 'press', 'mount', 'well', 'link', 'space', 'cold', 'opera', 'spy', 'lap', 'disease', 'pass', 'embassy', 'change', 'ray', 'superhero', 'tag', 'compound'], hint: different;change, link
4176;remaining: ['force', 'death', 'match', 'charge', 'novel', 'comic', 'drop', 'air', 'press', 'mount', 'well', 'space', 'cold', 'opera', 'spy', 'lap', 'disease', 'pass', 'embassy', 'ray', 'superhero', 'tag', 'compound'], hint: media;press
4177;remaining: ['force', 'death', 'match', 'charge', 'novel', 'comic', 'drop', 'air', 'mount', 'well', 'space', 'cold', 'opera', 'spy', 'lap', 'disease', 'pass', 'embassy', 'ray', 'superhero', 'tag', 'compound'], hint: mobile;charge, space
4178;remaining: ['force', 'death', 'match', 'novel', 'comic', 'drop', 'air', 'mount', 'well', 'cold', 'opera', 'spy', 'lap', 'disease', 'pass', 'embassy', 'ray', 'superhero', 'tag', 'compound'], hint: light;ray, force
4179;remaining: ['well', 'death', 'cold', 'opera', 'match', 'lap', 'disease', 'novel', 'comic', 'spy', 'pass', 'embassy', 'drop', 'air', 'superhero', 'tag', 'compound', 'mount'], hint: cough;cold
4180;remaining: ['force', 'death', 'match', 'charge', 'novel', 'comic', 'drop', 'air', 'press', 'mount', 'well', 'link', 'space', 'cold', 'opera', 'spy', 'lap', 'disease', 'pass', 'embassy', 'change', 'ray', 'superhero', 'tag', 'compound'], hint: book;novel
4181;remaining: ['force', 'death', 'match', 'charge', 'comic', 'drop', 'air', 'press', 'mount', 'well', 'link', 'space', 'cold', 'opera', 'spy', 'lap', 'disease', 'pass', 'embassy', 'change', 'ray', 'superhero', 'tag', 'compound'], hint: revolution;air
4182;remaining: ['force', 'death', 'match', 'charge', 'comic', 'drop', 'press', 'mount', 'well', 'link', 'space', 'cold', 'opera', 'spy', 'lap', 'disease', 'pass', 'embassy', 'change', 'ray', 'superhero', 'tag', 'compound'], hint: health;well
4183;remaining: ['force', 'death', 'match', 'charge', 'comic', 'drop', 'press', 'mount', 'link', 'space', 'cold', 'opera', 'spy', 'lap', 'disease', 'pass', 'embassy', 'change', 'ray', 'superhero', 'tag', 'compound'], hint: hide;spy
4184;remaining: ['force', 'death', 'match', 'charge', 'comic', 'drop', 'press', 'mount', 'link', 'space', 'cold', 'opera', 'lap', 'disease', 'pass', 'embassy', 'change', 'ray', 'superhero', 'tag', 'compound'], hint: peak;mount
4185;remaining: ['wind', 'cast', 'charge', 'novel', 'conductor', 'sound', 'light', 'ninja', 'boom', 'mammoth', 'mount', 'time', 'well', 'link', 'club', 'row', 'opera', 'centaur', 'spy', 'sub', 'undertaker', 'revolution', 'leprechaun', 'switch', 'day'], hint: electrical;switch
4186;remaining: ['wind', 'cast', 'charge', 'novel', 'conductor', 'sound', 'light', 'ninja', 'boom', 'mammoth', 'mount', 'time', 'well', 'link', 'club', 'row', 'opera', 'centaur', 'spy', 'sub', 'undertaker', 'revolution', 'leprechaun', 'day'], hint: extinct;mammoth, charge
4187;remaining: ['wind', 'cast', 'novel', 'conductor', 'sound', 'light', 'ninja', 'boom', 'mount', 'time', 'well', 'link', 'club', 'row', 'opera', 'centaur', 'spy', 'sub', 'undertaker', 'revolution', 'leprechaun', 'day'], hint: cia;spy
4188;remaining: ['wind', 'cast', 'novel', 'conductor', 'sound', 'light', 'ninja', 'boom', 'mount', 'time', 'well', 'link', 'club', 'row', 'opera', 'centaur', 'sub', 'undertaker', 'revolution', 'leprechaun', 'day'], hint: connect;link, conductor
4189;remaining: ['sound', 'mount', 'time', 'well', 'club', 'opera', 'centaur', 'sub', 'revolution', 'wind', 'cast', 'novel', 'light', 'ninja', 'boom', 'row', 'undertaker', 'leprechaun', 'day'], hint: rave;club
4190;remaining: ['wind', 'cast', 'charge', 'novel', 'conductor', 'sound', 'light', 'ninja', 'boom', 'mammoth', 'mount', 'time', 'well', 'link', 'club', 'row', 'opera', 'centaur', 'spy', 'sub', 'undertaker', 'revolution', 'leprechaun', 'switch', 'day'], hint: sun;light, day
4191;remaining: ['wind', 'cast', 'charge', 'novel', 'conductor', 'sound', 'ninja', 'boom', 'mammoth', 'mount', 'time', 'well', 'link', 'club', 'row', 'opera', 'centaur', 'spy', 'sub', 'undertaker', 'revolution', 'leprechaun', 'switch'], hint: flip;novel
4192;remaining: ['wind', 'cast', 'charge', 'conductor', 'sound', 'ninja', 'boom', 'mammoth', 'mount', 'time', 'well', 'link', 'club', 'row', 'opera', 'centaur', 'spy', 'sub', 'undertaker', 'revolution', 'leprechaun', 'switch'], hint: black;ninja
4193;remaining: ['wind', 'cast', 'charge', 'conductor', 'sound', 'boom', 'mammoth', 'mount', 'time', 'well', 'link', 'club', 'row', 'opera', 'centaur', 'spy', 'sub', 'undertaker', 'revolution', 'leprechaun', 'switch'], hint: change;revolution
4194;remaining: ['wind', 'cast', 'charge', 'conductor', 'sound', 'boom', 'mammoth', 'mount', 'time', 'well', 'link', 'club', 'row', 'opera', 'centaur', 'spy', 'sub', 'undertaker', 'leprechaun', 'switch'], hint: funeral;undertaker
4195;remaining: ['slip', 'cast', 'charge', 'scientist', 'king', 'air', 'fighter', 'soul', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'degree', 'strike', 'roulette', 'witch', 'opera', 'row', 'spy', 'pass', 'change', 'compound'], hint: college;degree
4196;remaining: ['slip', 'cast', 'charge', 'scientist', 'king', 'air', 'fighter', 'soul', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'strike', 'roulette', 'witch', 'opera', 'row', 'spy', 'pass', 'change', 'compound'], hint: queen;king
4197;remaining: ['slip', 'cast', 'charge', 'scientist', 'air', 'fighter', 'soul', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'strike', 'roulette', 'witch', 'opera', 'row', 'spy', 'pass', 'change', 'compound'], hint: heart;soul
4198;remaining: ['slip', 'cast', 'charge', 'scientist', 'air', 'fighter', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'strike', 'roulette', 'witch', 'opera', 'row', 'spy', 'pass', 'change', 'compound'], hint: freedom;fighter
4199;remaining: ['slip', 'cast', 'charge', 'scientist', 'air', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'strike', 'roulette', 'witch', 'opera', 'row', 'spy', 'pass', 'change', 'compound'], hint: fail;pass
4200;remaining: ['slip', 'cast', 'charge', 'scientist', 'air', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'strike', 'roulette', 'witch', 'opera', 'row', 'spy', 'change', 'compound'], hint: horse;draft
4201;remaining: ['air', 'green', 'state', 'strike', 'roulette', 'opera', 'compound', 'slip', 'cast', 'charge', 'scientist', 'bond', 'light', 'ninja', 'unicorn', 'witch', 'row', 'spy', 'change'], hint: rocket;scientist, unicorn
4202;remaining: ['strike', 'slip', 'roulette', 'witch', 'opera', 'cast', 'charge', 'row', 'spy', 'change', 'ninja', 'air', 'bond', 'light', 'green', 'state', 'compound'], hint: game;roulette
4203;remaining: ['slip', 'cast', 'charge', 'scientist', 'king', 'air', 'fighter', 'soul', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'degree', 'strike', 'roulette', 'witch', 'opera', 'row', 'spy', 'pass', 'change', 'compound'], hint: electricity;charge
4204;remaining: ['slip', 'cast', 'scientist', 'king', 'air', 'fighter', 'soul', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'degree', 'strike', 'roulette', 'witch', 'opera', 'row', 'spy', 'pass', 'change', 'compound'], hint: politics;witch
4205;remaining: ['slip', 'cast', 'scientist', 'king', 'air', 'fighter', 'soul', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'degree', 'strike', 'roulette', 'opera', 'row', 'spy', 'pass', 'change', 'compound'], hint: mythical;compound
4206;remaining: ['slip', 'cast', 'scientist', 'king', 'air', 'fighter', 'soul', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'degree', 'strike', 'roulette', 'opera', 'row', 'spy', 'pass', 'change'], hint: money;change
4207;remaining: ['slip', 'cast', 'scientist', 'king', 'air', 'fighter', 'soul', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'degree', 'strike', 'roulette', 'opera', 'row', 'spy', 'pass'], hint: column;row
4208;remaining: ['slip', 'cast', 'scientist', 'king', 'air', 'fighter', 'soul', 'green', 'state', 'bond', 'light', 'ninja', 'unicorn', 'draft', 'degree', 'strike', 'roulette', 'opera', 'spy', 'pass'], hint: government;bond
4209;remaining: ['king', 'air', 'soul', 'green', 'state', 'draft', 'degree', 'strike', 'roulette', 'opera', 'slip', 'cast', 'scientist', 'fighter', 'light', 'ninja', 'unicorn', 'spy', 'pass'], hint: sun;scientist
4210;remaining: ['draft', 'degree', 'strike', 'slip', 'roulette', 'opera', 'cast', 'spy', 'pass', 'fighter', 'king', 'air', 'light', 'soul', 'green', 'state', 'ninja', 'unicorn'], hint: snoop;roulette
4211;remaining: ['draft', 'degree', 'strike', 'slip', 'opera', 'cast', 'spy', 'pass', 'fighter', 'king', 'air', 'light', 'soul', 'green', 'state', 'ninja', 'unicorn'], hint: united;state
4212;remaining: ['draft', 'degree', 'strike', 'slip', 'opera', 'cast', 'spy', 'pass', 'fighter', 'king', 'air', 'light', 'soul', 'green', 'ninja', 'unicorn'], hint: dark;light
4213;remaining: ['draft', 'degree', 'strike', 'slip', 'opera', 'cast', 'spy', 'pass', 'fighter', 'king', 'air', 'soul', 'green', 'ninja', 'unicorn'], hint: secret;draft
4214;remaining: ['strike', 'degree', 'slip', 'opera', 'cast', 'spy', 'pass', 'fighter', 'king', 'air', 'soul', 'green', 'ninja', 'unicorn'], hint: undercover;slip
4215;remaining: ['strike', 'degree', 'opera', 'cast', 'spy', 'pass', 'fighter', 'king', 'air', 'soul', 'green', 'ninja', 'unicorn'], hint: espionage;spy
4216;remaining: ['crash', 'death', 'war', 'center', 'wind', 'cast', 'charge', 'beat', 'drop', 'date', 'check', 'time', 'unicorn', 'spell', 'well', 'link', 'stock', 'pitch', 'leprechaun', 'capital', 'revolution', 'fall', 'change', 'wake', 'compound'], hint: conflict;war, revolution
4217;remaining: ['crash', 'death', 'center', 'wind', 'cast', 'charge', 'beat', 'drop', 'date', 'check', 'time', 'unicorn', 'spell', 'well', 'link', 'stock', 'pitch', 'leprechaun', 'capital', 'fall', 'change', 'wake', 'compound'], hint: middle;center
4218;remaining: ['crash', 'death', 'wind', 'cast', 'charge', 'beat', 'drop', 'date', 'check', 'time', 'unicorn', 'spell', 'well', 'link', 'stock', 'pitch', 'leprechaun', 'capital', 'fall', 'change', 'wake', 'compound'], hint: state;capital
4219;remaining: ['crash', 'death', 'wind', 'cast', 'charge', 'beat', 'drop', 'date', 'check', 'time', 'unicorn', 'spell', 'well', 'link', 'stock', 'pitch', 'leprechaun', 'fall', 'change', 'wake', 'compound'], hint: sleep;wake
4220;remaining: ['crash', 'death', 'wind', 'cast', 'charge', 'beat', 'drop', 'date', 'check', 'time', 'unicorn', 'spell', 'well', 'link', 'stock', 'pitch', 'leprechaun', 'fall', 'change', 'compound'], hint: word;spell
4221;remaining: ['check', 'time', 'well', 'link', 'compound', 'crash', 'death', 'wind', 'cast', 'charge', 'beat', 'drop', 'unicorn', 'date', 'stock', 'pitch', 'leprechaun', 'fall', 'change'], hint: chemistry;compound
4222;remaining: ['crash', 'well', 'link', 'death', 'stock', 'pitch', 'wind', 'cast', 'charge', 'unicorn', 'leprechaun', 'fall', 'beat', 'drop', 'change', 'date', 'check', 'time'], hint: connection;link
